0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,2,0.040000000000000036
0.023195876288659812,0.026907216494845357,0.00845360824742267,0.9999999999999999,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.008576512455516026,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.008576512455516024,0.009857651245551585,0.018078291814946617,-2.220446049250313e-16,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646061,0.9999999999999997,1,0
0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,0.0055010660980810335,0.005159914712153522,0.007547974413646059,0.9999999999999997,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646059,0.9999999999999996,1,0
0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.0055010660980810335,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,0.005501066098081033,0.005159914712153521,0.007547974413646061,0.9999999999999996,1,0
